Year,Position,n,avg_height,avg_weight,avg_40dash,avg_vert,avg_benchp,avg_broadj,avg_3cone,avg_20shut
2003,OG,25,76.28,317.4,5.3228,28.068181818181817,24.5,99.36363636363636,8.180000000000001,4.8619047619047615
2003,OLB,13,73.53846153846153,235.6153846153846,4.647692307692307,35.0,23.11111111111111,119.0,7.146666666666667,4.276666666666667
2003,OT,29,77.48275862068965,314.3103448275862,5.2444827586206895,29.38,24.55,100.8,8.097826086956523,4.727391304347827
2003,QB,16,74.4375,218.75,4.8168750000000005,32.27272727272727,,109.27272727272727,7.233333333333334,4.223333333333333
2003,RB,24,71.25,221.5,4.556666666666667,34.35,21.333333333333332,118.63636363636364,7.314285714285715,4.335000000000001
2003,S,22,72.45454545454545,207.0,4.557272727272728,35.583333333333336,16.5,119.94444444444444,7.074375,4.1725
2003,TE,21,76.28571428571429,257.6666666666667,4.797142857142858,34.13157894736842,20.5,114.52941176470588,7.319333333333333,4.385
2003,WR,39,73.07692307692308,204.23076923076923,4.537948717948718,35.6551724137931,,120.46428571428571,7.118846153846155,4.208000000000001
2004,C,10,75.1,301.9,5.284,28.3125,26.375,98.11111111111111,7.815555555555556,4.537777777777778
2004,CB,29,70.86206896551724,192.0,4.482758620689655,36.404761904761905,12.68421052631579,120.76190476190476,7.015,4.087142857142857
2004,DE,30,75.9,266.5,4.804333333333333,33.0625,23.5,115.04347826086956,7.315882352941176,4.321
2004,DT,31,75.12903225806451,310.741935483871,5.101935483870968,28.891304347826086,27.692307692307693,104.54545454545455,7.850526315789475,4.620555555555555
2004,FB,6,72.5,246.5,4.83,32.0,24.6,112.83333333333333,7.42,4.276
2004,ILB,9,74.0,240.88888888888889,4.717777777777778,34.166666666666664,25.0,115.33333333333333,7.082857142857143,4.028571428571429
2004,OG,18,76.16666666666667,314.94444444444446,5.398333333333332,27.692307692307693,24.8,100.84615384615384,7.985714285714286,4.763571428571429
2004,OLB,30,73.1,233.46666666666667,4.6303333333333345,35.13157894736842,23.3,116.05,7.123125,4.13157894736842
2004,OT,23,77.95652173913044,318.30434782608694,5.274347826086957,28.69047619047619,25.894736842105264,102.76190476190476,7.92,4.650500000000001
2004,QB,21,75.0,229.52380952380952,4.890476190476191,30.346153846153847,,111.92307692307692,7.376363636363636,4.299090909090909
2004,RB,22,70.86363636363636,219.54545454545453,4.596818181818182,33.861111111111114,19.53846153846154,115.61111111111111,7.280000000000001,4.199230769230769
2004,S,26,71.92307692307692,206.5,4.5734615384615385,36.65625,16.85,121.0,7.04,4.064545454545455
2004,TE,20,76.05,263.9,4.861000000000001,31.3,20.833333333333332,112.05555555555556,7.35,4.287333333333333
2004,WR,50,73.02,204.9,4.554799999999999,34.73076923076923,18.0,119.62857142857143,7.07142857142857,4.144137931034482
2005,C,11,75.63636363636364,307.3636363636364,5.208,31.4375,26.11111111111111,104.125,7.723750000000001,4.515
2005,CB,32,70.96875,192.65625,4.443125,38.5,14.642857142857142,123.44,6.965000000000001,4.024
2005,DE,29,75.86206896551724,270.1034482758621,4.830344827586208,33.92857142857143,22.80952380952381,113.75,7.453,4.307499999999999
2005,DT,21,74.85714285714286,304.95238095238096,5.057,30.666666666666668,27.0,106.61111111111111,7.809411764705883,4.582941176470588
2005,FB,7,73.28571428571429,250.0,4.845714285714286,30.4,23.4,107.8,7.38,4.376
2005,ILB,15,73.13333333333334,242.6,4.714,33.875,25.846153846153847,115.0,7.31,4.222727272727273
2005,OG,18,76.16666666666667,315.94444444444446,5.248333333333334,29.84375,25.928571428571427,101.875,7.769333333333333,4.573333333333333
2005,OLB,20,73.95,239.95,4.662500000000001,37.40625,22.333333333333332,119.8125,7.252142857142857,4.139333333333334
2005,OT,34,77.94117647058823,316.94117647058823,5.32205882352941,29.52,23.473684210526315,100.16666666666667,7.845217391304348,4.660869565217391
2005,QB,23,74.78260869565217,222.43478260869566,4.815652173913044,30.904761904761905,22.0,110.2,7.184761904761904,4.249
2005,RB,28,70.64285714285714,219.53571428571428,4.552499999999999,34.71739130434783,19.363636363636363,116.22727272727273,7.173,4.154210526315789
2005,S,28,72.25,211.5,4.575925925925926,37.26190476190476,18.17391304347826,118.3,7.183888888888889,4.088125
2005,TE,15,76.0,258.46666666666664,4.7893333333333326,34.25,21.666666666666668,115.2,7.221428571428572,4.224285714285714
2005,WR,39,72.64102564102564,200.12820512820514,4.497948717948717,36.629629629629626,,120.13636363636364,7.084090909090909,4.1375
2006,C,8,75.0,302.5,5.16625,28.071428571428573,26.0,99.85714285714286,7.688571428571429,4.614285714285715
2006,CB,29,71.27586206896552,194.13793103448276,4.493793103448276,38.4375,14.842105263157896,123.625,6.904000000000001,4.158125
2006,DE,27,75.4074074074074,265.1111111111111,4.794074074074074,34.54545454545455,25.82608695652174,115.45454545454545,7.338095238095237,4.372380952380953
2006,DT,24,74.625,306.9166666666667,5.13,31.125,28.8,106.95238095238095,7.762777777777779,4.572777777777777
2006,FB,6,72.33333333333333,244.66666666666666,4.785,31.666666666666668,24.2,108.16666666666667,7.318333333333334,4.428333333333333
2006,ILB,16,73.125,241.0,4.77125,34.785714285714285,21.272727272727273,113.07142857142857,7.204285714285713,4.269285714285714
2006,OG,15,75.86666666666666,319.46666666666664,5.321333333333333,26.863636363636363,24.8,100.36363636363636,7.931818181818182,4.767500000000001
2006,OLB,23,73.69565217391305,237.2608695652174,4.638695652173914,37.125,22.2,119.0,7.092499999999999,4.2075000000000005
2006,OT,27,78.07407407407408,317.51851851851853,5.241851851851852,27.84090909090909,22.95,100.5,7.830000000000001,4.743157894736842
2006,QB,23,74.56521739130434,222.2173913043478,4.739565217391305,32.526315789473685,22.5,110.94736842105263,7.16315789473684,4.286
2006,RB,25,69.96,213.12,4.526800000000001,33.73684210526316,19.176470588235293,115.42105263157895,7.0522222222222215,4.304375
2006,S,30,72.33333333333333,208.86666666666667,4.580333333333332,37.44642857142857,15.423076923076923,122.78571428571429,6.939473684210528,4.1605
2006,TE,20,76.2,257.55,4.734000000000001,33.94117647058823,22.833333333333332,112.94117647058823,7.188823529411764,4.340588235294118
2006,WR,41,73.02439024390245,205.41463414634146,4.501707317073172,35.810810810810814,17.142857142857142,118.48648648648648,6.95206896551724,4.1693333333333324
2007,C,10,75.1,299.9,5.2440000000000015,27.5,28.5,101.5,7.7075000000000005,4.6075
2007,CB,28,71.07142857142857,191.67857142857142,4.477142857142858,35.095238095238095,15.16,120.55,6.9577777777777765,4.325294117647058
2007,DE,27,75.92592592592592,266.44444444444446,4.807777777777779,33.05555555555556,23.523809523809526,112.94444444444444,7.2540000000000004,4.464285714285714
2007,DT,22,74.5909090909091,304.8636363636364,5.105454545454546,28.61111111111111,27.77777777777778,106.8,7.609230769230768,4.6116666666666655
2007,FB,6,72.5,246.33333333333334,4.736666666666667,33.333333333333336,20.8,115.16666666666667,7.178333333333335,4.386666666666667
2007,ILB,16,73.25,240.125,4.709375,33.53846153846154,23.466666666666665,112.76923076923077,7.146666666666666,4.344545454545455
2007,OG,16,75.375,314.125,5.319375000000001,26.95,27.75,97.36363636363636,8.02,4.825454545454546
2007,OLB,20,73.2,236.0,4.6785,34.21052631578947,23.05263157894737,114.6,7.1225,4.318823529411766
2007,OT,24,77.125,311.0,5.1833333333333345,28.694444444444443,25.526315789473685,103.3157894736842,7.751176470588234,4.734117647058822
2007,QB,20,74.8,224.2,4.8694999999999995,30.6,21.666666666666668,108.2,7.124375,4.4475
2007,RB,28,70.60714285714286,215.5,4.559642857142857,34.84090909090909,20.5,118.26086956521739,7.057058823529413,4.323333333333333
2007,S,28,72.60714285714286,209.71428571428572,4.5492857142857135,35.32,17.28,118.6842105263158,7.033157894736842,4.289444444444444
2007,TE,15,76.86666666666666,255.33333333333334,4.815333333333333,32.535714285714285,19.818181818181817,112.07142857142857,7.162307692307692,4.463571428571428
2007,WR,49,73.0,201.9591836734694,4.495306122448978,35.575,17.333333333333332,121.71794871794872,6.918611111111113,4.2524999999999995
2008,C,7,75.57142857142857,300.14285714285717,5.259999999999999,25.5,24.2,105.57142857142857,7.577142857142857,4.617142857142857
2008,CB,34,70.8529411764706,192.7058823529412,4.445294117647059,33.54838709677419,16.071428571428573,121.46666666666667,7.03409090909091,4.222380952380952
2008,DE,24,75.54166666666667,269.625,4.884166666666668,28.970588235294116,24.263157894736842,113.0,7.361176470588235,4.515625000000001
2008,DT,18,74.66666666666667,304.8333333333333,5.155,26.26923076923077,28.25,104.08333333333333,7.713636363636365,4.733636363636363
2008,FB,7,72.28571428571429,238.42857142857142,4.67,32.416666666666664,25.166666666666668,117.16666666666667,7.121666666666666,4.424
2008,ILB,15,73.0,239.53333333333333,4.7540000000000004,29.75,23.666666666666668,114.0909090909091,7.217142857142856,4.352857142857142
2008,OG,14,76.14285714285714,311.92857142857144,5.285000000000001,24.59090909090909,26.75,104.5,7.779000000000001,4.821
2008,OLB,29,73.65517241379311,238.6206896551724,4.694137931034483,30.520833333333332,22.916666666666668,116.04545454545455,7.139473684210526,4.3795
2008,OT,27,77.37037037037037,313.74074074074076,5.262962962962963,24.357142857142858,25.48,103.73684210526316,7.801666666666666,4.797777777777778
2008,QB,20,75.15,222.35,4.8305,27.166666666666668,17.0,108.66666666666667,7.2164285714285725,4.408666666666666
2008,RB,30,70.23333333333333,208.36666666666667,4.506666666666666,31.846153846153847,21.27777777777778,119.42307692307692,6.914166666666667,4.307777777777778
2008,S,23,72.04347826086956,207.04347826086956,4.554782608695652,31.725,18.294117647058822,116.95,7.055294117647058,4.334999999999999
2008,TE,19,76.63157894736842,252.6315789473684,4.75,30.03125,20.789473684210527,115.73333333333333,7.087999999999999,4.3420000000000005
2008,WR,53,72.77358490566037,202.0,4.519811320754717,31.511904761904763,16.08,119.67441860465117,7.00102564102564,4.312631578947368
2009,C,12,75.0,301.75,5.225833333333333,28.88888888888889,27.727272727272727,99.88888888888889,7.712222222222222,4.688888888888889
2009,CB,34,70.70588235294117,192.3235294117647,4.488529411764706,36.189655172413794,16.275862068965516,122.06896551724138,6.906538461538461,4.183076923076923
2009,DE,25,75.6,267.88,4.798,32.625,24.09090909090909,111.66666666666667,7.453636363636362,4.515
2009,DT,24,74.33333333333333,308.0833333333333,5.031250000000001,30.068181818181817,28.42105263157895,104.21052631578948,7.823529411764706,4.761764705882353
2009,FB,10,73.0,246.0,4.691,34.642857142857146,23.444444444444443,113.28571428571429,7.2700000000000005,4.426
2009,ILB,14,73.0,240.28571428571428,4.695714285714287,32.55,21.916666666666668,113.15384615384616,7.1450000000000005,4.387777777777778
2009,OG,22,75.86363636363636,319.1818181818182,5.310909090909091,28.041666666666668,25.05263157894737,96.75,8.007000000000001,4.911666666666667
2009,OLB,21,73.71428571428571,240.28571428571428,4.656190476190476,34.9,23.57894736842105,116.55555555555556,7.104375000000001,4.319999999999999
2009,OT,25,77.4,313.12,5.1896,28.15,24.09090909090909,99.04761904761905,7.791052631578949,4.7905263157894735
2009,QB,21,74.47619047619048,223.14285714285714,4.862380952380953,30.375,20.25,107.15,7.210500000000001,4.4239999999999995
2009,RB,26,70.76923076923077,215.6153846153846,4.515769230769231,35.5,21.227272727272727,117.30434782608695,7.023684210526315,4.283333333333333
2009,S,21,71.95238095238095,207.76190476190476,4.505238095238095,36.475,18.105263157894736,120.95,7.0744444444444445,4.261666666666667
2009,TE,15,76.53333333333333,250.33333333333334,4.726,32.61538461538461,22.083333333333332,115.75,7.153333333333333,4.425833333333333
2009,WR,44,72.68181818181819,201.0,4.455681818181819,35.96875,15.380952380952381,120.18518518518519,6.923478260869564,4.2825
2010,C,8,75.875,303.75,5.22875,26.083333333333332,28.428571428571427,97.42857142857143,7.7128571428571435,4.775714285714287
2010,CB,33,70.96969696969697,192.9090909090909,4.493636363636363,36.13461538461539,13.8,120.10714285714286,6.862173913043478,4.196666666666667
2010,DE,23,75.78260869565217,270.82608695652175,4.846086956521738,33.294117647058826,24.555555555555557,112.6875,7.3414285714285725,4.6226666666666665
2010,DT,26,75.11538461538461,307.1923076923077,5.083846153846154,30.4,29.444444444444443,103.15,7.626111111111111,4.670000000000001
2010,FB,5,73.0,247.6,4.7700000000000005,34.9,21.5,111.8,7.240000000000001,4.4175
2010,ILB,17,73.23529411764706,243.1764705882353,4.803529411764707,34.714285714285715,25.533333333333335,114.84615384615384,7.046363636363637,4.329000000000001
2010,OG,18,76.16666666666667,314.77777777777777,5.29,26.3,26.25,96.26666666666667,7.922142857142858,4.926428571428572
2010,OLB,33,73.66666666666667,244.24242424242425,4.697272727272728,34.982142857142854,23.40740740740741,116.75,7.0924000000000005,4.340400000000001
2010,OT,20,77.75,313.6,5.204000000000001,28.705882352941178,26.27777777777778,101.6875,7.746,4.766875
2010,QB,18,74.77777777777777,224.55555555555554,4.823888888888889,32.0,19.666666666666668,108.6,7.067692307692308,4.364615384615385
2010,RB,25,71.16,214.28,4.537200000000001,35.92857142857143,18.05,116.85714285714286,6.9921428571428565,4.353125
2010,S,27,72.22222222222223,209.74074074074073,4.551481481481481,35.90909090909091,16.56,119.47826086956522,6.975714285714284,4.274000000000001
2010,TE,18,76.05555555555556,252.77777777777777,4.705555555555557,34.68181818181818,21.307692307692307,114.5,7.018750000000001,4.4225
2010,WR,46,72.54347826086956,201.2608695652174,4.513478260869566,35.986486486486484,14.777777777777779,117.45945945945945,6.88448275862069,4.308125
2011,C,9,74.66666666666667,302.8888888888889,5.1933333333333325,28.22222222222222,29.125,100.66666666666667,7.633333333333334,4.597777777777778
2011,CB,35,71.37142857142857,193.54285714285714,4.482857142857143,35.171875,15.821428571428571,119.71875,6.8342307692307696,4.108846153846153
2011,DE,26,75.61538461538461,272.2307692307692,4.8196153846153855,31.863636363636363,23.555555555555557,113.71428571428571,7.185499999999999,4.403499999999999
2011,DT,24,74.41666666666667,308.9583333333333,5.08875,27.976190476190474,28.52173913043478,103.21052631578948,7.586500000000001,4.6519047619047615
2011,FB,7,72.71428571428571,244.85714285714286,4.824285714285715,31.416666666666668,22.166666666666668,111.0,7.167999999999999,4.422
2011,ILB,15,73.4,242.13333333333333,4.722,33.59090909090909,21.416666666666668,115.36363636363636,7.06125,4.264
2011,OG,22,76.0,311.90909090909093,5.341363636363637,27.323529411764707,24.352941176470587,97.58823529411765,7.792941176470589,4.764444444444445
2011,OLB,23,73.34782608695652,245.2608695652174,4.679565217391305,33.11363636363637,24.2,115.4090909090909,7.123333333333332,4.355238095238096
2011,OT,24,77.66666666666667,319.125,5.2629166666666665,28.675,26.1,101.84210526315789,7.832777777777778,4.781666666666666
2011,QB,18,75.44444444444444,228.44444444444446,4.80111111111111,32.0,,114.47058823529412,6.931764705882353,4.232941176470589
2011,RB,34,70.1470588235294,213.8235294117647,4.535000000000002,34.82142857142857,21.225806451612904,116.62068965517241,6.982857142857142,4.229642857142858
2011,S,21,72.0,207.9047619047619,4.576666666666667,33.421052631578945,18.055555555555557,117.38888888888889,6.896000000000001,4.136470588235295
2011,TE,15,76.33333333333333,253.33333333333334,4.722,34.26923076923077,21.642857142857142,114.84615384615384,6.9991666666666665,4.321666666666666
2011,WR,46,72.78260869565217,202.56521739130434,4.496086956521739,35.81578947368421,15.333333333333334,121.33333333333333,6.829142857142858,4.187222222222221
2012,C,7,74.71428571428571,306.7142857142857,5.248571428571428,27.5,27.142857142857142,98.4,7.872,4.726000000000001
2012,CB,36,70.66666666666667,193.0,4.504444444444444,34.46774193548387,15.607142857142858,119.2258064516129,6.889583333333334,4.1184
2012,DE,24,75.66666666666667,270.3333333333333,4.792916666666666,32.595238095238095,25.705882352941178,113.14285714285714,7.216500000000001,4.398571428571429
2012,DT,29,74.93103448275862,304.7931034482759,5.049655172413794,29.782608695652176,30.17391304347826,105.45454545454545,7.522499999999999,4.58
2012,FB,4,73.0,242.0,4.6475,35.625,18.0,119.25,7.032500000000001,4.2175
2012,ILB,12,73.41666666666667,244.41666666666666,4.678333333333334,34.083333333333336,22.11111111111111,116.0,7.044999999999999,4.218571428571429
2012,OG,20,76.0,314.75,5.26,28.13888888888889,26.0,100.6875,7.84,4.765294117647059
2012,OLB,25,73.6,243.44,4.6672,34.104166666666664,23.416666666666668,117.0,7.141578947368421,4.300000000000001
2012,OT,27,77.4074074074074,314.9259259259259,5.243333333333333,27.695652173913043,24.291666666666668,100.80952380952381,7.780952380952381,4.823333333333333
2012,QB,19,74.89473684210526,220.68421052631578,4.746315789473685,32.86666666666667,14.0,111.25,7.044615384615384,4.302307692307692
2012,RB,27,69.77777777777777,212.66666666666666,4.502222222222222,34.891304347826086,20.9,117.35,7.052105263157894,4.222777777777778
2012,S,23,72.17391304347827,207.82608695652175,4.551304347826088,34.75,17.736842105263158,122.2,6.969444444444444,4.224210526315789
2012,TE,12,76.08333333333333,249.0,4.700833333333333,33.0625,22.444444444444443,117.0,7.114285714285714,4.3933333333333335
2012,WR,47,72.36170212765957,202.2340425531915,4.477872340425533,35.8974358974359,15.435897435897436,120.16666666666667,6.934615384615385,4.168461538461539
2013,C,9,75.33333333333333,307.0,5.32888888888889,25.833333333333332,24.857142857142858,98.16666666666667,7.71,4.79
2013,CB,36,71.02777777777777,192.88888888888889,4.490000000000001,35.34848484848485,13.3125,122.72727272727273,6.878800000000001,4.160384615384616
2013,DE,24,76.16666666666667,265.5833333333333,4.812083333333333,33.14705882352941,24.38888888888889,116.88235294117646,7.1315384615384625,4.463846153846154
2013,DT,25,74.92,314.2,5.143600000000001,27.794117647058822,28.823529411764707,104.23529411764706,7.67,4.7318750000000005
2013,FB,5,72.4,238.8,4.831999999999999,31.875,25.2,113.25,7.276666666666667,4.47
2013,ILB,14,73.35714285714286,242.0,4.778571428571429,32.166666666666664,21.181818181818183,116.27272727272727,7.265714285714286,4.417142857142857
2013,OG,20,75.65,316.35,5.2509999999999994,25.5,26.125,101.125,7.824666666666668,4.8325
2013,OLB,26,73.61538461538461,241.84615384615384,4.705769230769231,34.96666666666667,22.764705882352942,120.25,7.095384615384616,4.314615384615385
2013,OT,29,77.58620689655173,313.44827586206895,5.194827586206896,27.695652173913043,25.272727272727273,104.77272727272727,7.747272727272727,4.749565217391304
2013,QB,16,75.4375,225.125,4.850625,30.291666666666668,15.0,112.0,7.138333333333333,4.375
2013,RB,33,69.54545454545455,209.9090909090909,4.590000000000001,33.875,20.26923076923077,118.92857142857143,6.962999999999999,4.277619047619048
2013,S,24,71.83333333333333,210.45833333333334,4.5841666666666665,36.5,17.88888888888889,124.0,6.871538461538462,4.176
2013,TE,19,76.63157894736842,252.42105263157896,4.766842105263158,33.07142857142857,18.866666666666667,114.78571428571429,7.139230769230769,4.429230769230769
2013,WR,38,72.71052631578948,203.44736842105263,4.505263157894737,34.60294117647059,13.266666666666667,120.97142857142858,6.9068,4.2551612903225795
2014,C,12,75.58333333333333,306.0833333333333,5.224166666666667,26.38888888888889,26.0,104.75,7.78875,4.6175
2014,CB,39,71.05128205128206,194.35897435897436,4.513333333333334,36.69642857142857,14.294117647058824,122.88888888888889,6.941666666666666,4.2057692307692305
2014,DE,24,76.08333333333333,266.4166666666667,4.848695652173913,32.94444444444444,21.3,116.05555555555556,7.2700000000000005,4.421250000000001
2014,DT,27,74.74074074074075,307.51851851851853,5.106538461538462,28.325,26.88,103.3,7.767333333333331,4.67125
2014,FB,4,74.0,251.0,4.8075,30.5,23.5,112.0,7.313333333333333,4.41
2014,ILB,12,73.08333333333333,243.0,4.8127272727272725,33.27777777777778,23.875,116.0,7.138571428571427,4.2871428571428565
2014,OG,21,76.0,313.5238095238095,5.243809523809524,27.02777777777778,27.0,102.82352941176471,7.8149999999999995,4.6925
2014,OLB,26,74.5,243.19230769230768,4.7,35.30434782608695,22.55,119.0,7.1416666666666675,4.291666666666667
2014,OT,17,78.0,316.47058823529414,5.213529411764705,27.0,27.0,102.84615384615384,7.813846153846155,4.7238461538461545
2014,QB,19,74.57894736842105,220.73684210526315,4.858235294117647,29.970588235294116,,108.76470588235294,7.133750000000001,4.286470588235295
2014,RB,32,70.46875,213.5625,4.577187499999999,34.81666666666667,19.041666666666668,119.86666666666666,7.066,4.268421052631578
2014,S,20,72.0,205.0,4.568421052631581,34.6764705882353,15.235294117647058,118.29411764705883,7.073571428571429,4.26
2014,TE,21,76.47619047619048,256.5238095238095,4.773809523809524,32.53125,22.4,117.6,7.332727272727274,4.413636363636363
2014,WR,49,72.44897959183673,200.6734693877551,4.509795918367349,35.406976744186046,13.972972972972974,120.6829268292683,6.946923076923076,4.181538461538461
2015,C,8,75.375,304.0,5.19125,27.25,25.5,103.5,7.760000000000001,4.6675
2015,CB,33,71.21212121212122,192.75757575757575,4.506060606060607,36.65,16.08695652173913,123.74193548387096,6.934814814814814,4.13
2015,DE,24,76.16666666666667,267.75,4.814166666666666,34.47222222222222,23.3,118.16666666666667,7.305,4.390625
2015,DT,26,75.0,310.88461538461536,5.123076923076923,29.863636363636363,28.764705882352942,104.36363636363636,7.74952380952381,4.6255
2015,FB,5,71.2,237.6,4.779999999999999,34.75,25.2,115.0,7.27,4.3025
2015,ILB,14,72.92857142857143,239.85714285714286,4.755,34.30769230769231,21.692307692307693,116.3076923076923,7.183333333333334,4.284999999999999
2015,OG,20,76.55,320.2,5.389,27.03125,27.083333333333332,99.8,7.906153846153844,4.743333333333333
2015,OLB,25,74.36,245.52,4.7284,34.68421052631579,22.42105263157895,118.0,7.1911764705882355,4.2988888888888885
2015,OT,25,77.4,312.8,5.2164,30.157894736842106,24.476190476190474,103.55555555555556,7.845294117647059,4.694736842105263
2015,QB,14,74.64285714285714,223.78571428571428,4.817142857142857,32.166666666666664,,112.91666666666667,7.123636363636365,4.292727272727273
